review_id,product_name,skin_type,rating,review_text,review_date,sentiment
4792,Acne Control Gel,Sensitive,3,The Acne Control Gel feels decent but I expected more improvement.,2023-03-06,Neutral
4793,Sunscreen SPF50,Sensitive,5,I have been using this Sunscreen SPF50 for a few weeks and my skin feels smoother.,2023-02-06,Positive
4794,Niacinamide Serum,Oily,3,The Niacinamide Serum works fine but nothing very noticeable yet.,2021-12-12,Neutral
4795,Charcoal Face Wash,Combination,5,This Charcoal Face Wash feels lightweight and keeps my skin hydrated.,2022-09-22,Positive
4796,Anti-Aging Eye Cream,Oily,5,This Anti-Aging Eye Cream works well for my Oily skin and absorbs quickly.,2022-10-25,Positive
4797,Niacinamide Serum,Dry,5,This Niacinamide Serum works well for my Dry skin and absorbs quickly.,2023-04-17,Positive
4798,Sunscreen SPF50,Sensitive,3,This Sunscreen SPF50 is okay but I am still unsure about the results.,2021-07-02,Neutral
4799,Tea Tree Toner,Sensitive,5,This Tea Tree Toner feels lightweight and keeps my skin hydrated.,2021-06-17,Positive
4800,Hydrating Face Cream,Dry,3,This Hydrating Face Cream seems fine for daily use so far.,2023-05-03,Neutral
4801,Niacinamide Serum,Oily,4,This Niacinamide Serum feels lightweight and keeps my skin hydrated.,2022-11-08,Positive
4802,Retinol Night Cream,Combination,4,After regular use this Retinol Night Cream improved my skin condition.,2021-02-21,Positive
4803,Vitamin C Serum,Dry,5,After regular use this Vitamin C Serum improved my skin condition.,2022-01-30,Positive
4804,Sunscreen SPF50,Combination,5,I have been using this Sunscreen SPF50 for a few weeks and my skin feels smoother.,2022-10-05,Positive
4805,Vitamin C Serum,Dry,5,I have been using this Vitamin C Serum for a few weeks and my skin feels smoother.,2022-04-28,Positive
4806,Acne Control Gel,Oily,3,The Acne Control Gel works fine but nothing very noticeable yet.,2021-09-08,Neutral
4807,Hydrating Face Cream,Normal,1,My skin reacted badly after trying this Hydrating Face Cream.,2022-05-24,Negative
4808,Anti-Aging Eye Cream,Oily,4,This Anti-Aging Eye Cream works well for my Oily skin and absorbs quickly.,2023-10-16,Positive
4809,Sunscreen SPF50,Combination,3,The Sunscreen SPF50 feels decent but I expected more improvement.,2021-06-25,Neutral
4810,Charcoal Face Wash,Combination,3,This Charcoal Face Wash is okay but I am still unsure about the results.,2022-07-08,Neutral
4811,Aloe Vera Moisturizer,Sensitive,4,I have been using this Aloe Vera Moisturizer for a few weeks and my skin feels smoother.,2021-05-14,Positive
4812,Retinol Night Cream,Sensitive,2,I expected better results from this Retinol Night Cream.,2021-09-26,Negative
4813,Sunscreen SPF50,Combination,1,My skin reacted badly after trying this Sunscreen SPF50.,2023-11-09,Negative
4814,Niacinamide Serum,Combination,1,After using this Niacinamide Serum my skin started feeling irritated.,2022-05-26,Negative
4815,Aloe Vera Moisturizer,Oily,5,This Aloe Vera Moisturizer feels lightweight and keeps my skin hydrated.,2023-07-25,Positive
4816,Hydrating Face Cream,Combination,3,This Hydrating Face Cream is okay but I am still unsure about the results.,2021-06-08,Neutral
4817,Anti-Aging Eye Cream,Dry,3,The Anti-Aging Eye Cream works fine but nothing very noticeable yet.,2024-02-06,Neutral
4818,Retinol Night Cream,Oily,1,The texture of this Retinol Night Cream felt heavy and uncomfortable.,2022-06-07,Negative
4819,Hydrating Face Cream,Sensitive,4,This Hydrating Face Cream feels lightweight and keeps my skin hydrated.,2022-01-16,Positive
4820,Hydrating Face Cream,Combination,3,This Hydrating Face Cream is okay but I am still unsure about the results.,2023-06-26,Neutral
4821,Aloe Vera Moisturizer,Oily,3,This Aloe Vera Moisturizer seems fine for daily use so far.,2023-10-18,Neutral
4822,Charcoal Face Wash,Normal,3,I tried this Charcoal Face Wash for a few days and results are average.,2024-03-14,Neutral
4823,Tea Tree Toner,Normal,1,The texture of this Tea Tree Toner felt heavy and uncomfortable.,2023-07-06,Negative
4824,Aloe Vera Moisturizer,Dry,2,My skin reacted badly after trying this Aloe Vera Moisturizer.,2021-06-05,Negative
4825,Retinol Night Cream,Oily,1,After using this Retinol Night Cream my skin started feeling irritated.,2021-07-07,Negative
4826,Hydrating Face Cream,Oily,2,The texture of this Hydrating Face Cream felt heavy and uncomfortable.,2023-09-27,Negative
4827,Acne Control Gel,Normal,3,The Acne Control Gel feels decent but I expected more improvement.,2022-04-12,Neutral
4828,Charcoal Face Wash,Dry,1,After using this Charcoal Face Wash my skin started feeling irritated.,2021-08-14,Negative
4829,Hydrating Face Cream,Dry,4,This Hydrating Face Cream works well for my Dry skin and absorbs quickly.,2022-06-06,Positive
4830,Sunscreen SPF50,Oily,3,I tried this Sunscreen SPF50 for a few days and results are average.,2021-03-28,Neutral
4831,Retinol Night Cream,Normal,1,I expected better results from this Retinol Night Cream.,2023-01-12,Negative
4832,Tea Tree Toner,Sensitive,3,I tried this Tea Tree Toner for a few days and results are average.,2022-06-14,Neutral
4833,Anti-Aging Eye Cream,Sensitive,5,After regular use this Anti-Aging Eye Cream improved my skin condition.,2021-03-12,Positive
4834,Anti-Aging Eye Cream,Sensitive,5,I have been using this Anti-Aging Eye Cream for a few weeks and my skin feels smoother.,2022-07-02,Positive
4835,Sunscreen SPF50,Normal,3,I tried this Sunscreen SPF50 for a few days and results are average.,2023-07-14,Neutral
4836,Retinol Night Cream,Sensitive,5,The texture of this Retinol Night Cream is nice and my skin looks healthier.,2021-04-12,Positive
4837,Acne Control Gel,Sensitive,3,The Acne Control Gel works fine but nothing very noticeable yet.,2023-06-15,Neutral
4838,Tea Tree Toner,Combination,1,After using this Tea Tree Toner my skin started feeling irritated.,2021-02-10,Negative
4839,Hydrating Face Cream,Normal,2,The texture of this Hydrating Face Cream felt heavy and uncomfortable.,2023-08-26,Negative
4840,Hydrating Face Cream,Dry,5,This Hydrating Face Cream works well for my Dry skin and absorbs quickly.,2021-06-06,Positive
4841,Hydrating Face Cream,Oily,3,This Hydrating Face Cream is okay but I am still unsure about the results.,2023-11-14,Neutral
4842,Niacinamide Serum,Sensitive,3,This Niacinamide Serum seems fine for daily use so far.,2024-01-07,Neutral
4843,Hydrating Face Cream,Normal,1,The texture of this Hydrating Face Cream felt heavy and uncomfortable.,2022-01-30,Positive
4844,Anti-Aging Eye Cream,Dry,5,After regular use this Anti-Aging Eye Cream improved my skin condition.,2023-10-20,Positive
4845,Aloe Vera Moisturizer,Oily,3,The Aloe Vera Moisturizer works fine but nothing very noticeable yet.,2023-02-27,Neutral
4846,Acne Control Gel,Dry,4,This Acne Control Gel feels lightweight and keeps my skin hydrated.,2024-01-03,Positive
4847,Vitamin C Serum,Sensitive,2,This Vitamin C Serum did not work well for my Sensitive skin.,2022-01-01,Negative
4848,Niacinamide Serum,Dry,1,After using this Niacinamide Serum my skin started feeling irritated.,2021-10-07,Negative
4849,Charcoal Face Wash,Normal,5,This Charcoal Face Wash feels lightweight and keeps my skin hydrated.,2024-03-24,Positive
4850,Sunscreen SPF50,Oily,3,I tried this Sunscreen SPF50 for a few days and results are average.,2023-01-11,Neutral
4851,Hydrating Face Cream,Combination,5,I have been using this Hydrating Face Cream for a few weeks and my skin feels smoother.,2021-07-22,Positive
4852,Aloe Vera Moisturizer,Normal,5,I have been using this Aloe Vera Moisturizer for a few weeks and my skin feels smoother.,2023-10-14,Positive
4853,Charcoal Face Wash,Normal,3,This Charcoal Face Wash seems fine for daily use so far.,2023-11-30,Neutral
4854,Hydrating Face Cream,Dry,3,The Hydrating Face Cream works fine but nothing very noticeable yet.,2021-04-30,Neutral
4855,Tea Tree Toner,Oily,5,I have been using this Tea Tree Toner for a few weeks and my skin feels smoother.,2024-04-01,Positive
4856,Vitamin C Serum,Dry,4,After regular use this Vitamin C Serum improved my skin condition.,2021-03-31,Positive
4857,Niacinamide Serum,Dry,3,This Niacinamide Serum seems fine for daily use so far.,2022-06-04,Neutral
4858,Retinol Night Cream,Normal,3,The Retinol Night Cream feels decent but I expected more improvement.,2021-06-12,Neutral
4859,Sunscreen SPF50,Dry,1,After using this Sunscreen SPF50 my skin started feeling irritated.,2022-11-15,Negative
4860,Acne Control Gel,Normal,5,I have been using this Acne Control Gel for a few weeks and my skin feels smoother.,2021-03-25,Positive
4861,Charcoal Face Wash,Oily,5,The texture of this Charcoal Face Wash is nice and my skin looks healthier.,2021-11-22,Positive
4862,Charcoal Face Wash,Combination,2,After using this Charcoal Face Wash my skin started feeling irritated.,2022-10-19,Negative
4863,Aloe Vera Moisturizer,Combination,5,I have been using this Aloe Vera Moisturizer for a few weeks and my skin feels smoother.,2024-04-10,Neutral
4864,Niacinamide Serum,Normal,5,This Niacinamide Serum feels lightweight and keeps my skin hydrated.,2022-12-18,Positive
4865,Aloe Vera Moisturizer,Oily,3,I tried this Aloe Vera Moisturizer for a few days and results are average.,2022-02-08,Neutral
4866,Vitamin C Serum,Sensitive,2,This Vitamin C Serum did not work well for my Sensitive skin.,2022-07-24,Negative
4867,Retinol Night Cream,Combination,5,After regular use this Retinol Night Cream improved my skin condition.,2021-01-14,Positive
4868,Acne Control Gel,Sensitive,3,I tried this Acne Control Gel for a few days and results are average.,2023-09-29,Neutral
4869,Acne Control Gel,Combination,3,I tried this Acne Control Gel for a few days and results are average.,2022-05-20,Neutral
4870,Niacinamide Serum,Sensitive,5,This Niacinamide Serum feels lightweight and keeps my skin hydrated.,2023-07-08,Positive
4871,Hydrating Face Cream,Combination,5,After regular use this Hydrating Face Cream improved my skin condition.,2021-12-11,Positive
4872,Tea Tree Toner,Dry,2,This Tea Tree Toner did not work well for my Dry skin.,2022-09-19,Negative
4873,Sunscreen SPF50,Combination,4,I have been using this Sunscreen SPF50 for a few weeks and my skin feels smoother.,2021-08-19,Positive
4874,Anti-Aging Eye Cream,Combination,2,The texture of this Anti-Aging Eye Cream felt heavy and uncomfortable.,2024-02-19,Negative
4875,Hydrating Face Cream,Dry,1,My skin reacted badly after trying this Hydrating Face Cream.,2021-09-20,Negative
4876,Anti-Aging Eye Cream,Combination,1,This Anti-Aging Eye Cream did not work well for my Combination skin.,2021-06-29,Negative
4877,Acne Control Gel,Oily,2,The texture of this Acne Control Gel felt heavy and uncomfortable.,2021-05-24,Negative
4878,Acne Control Gel,Combination,4,The texture of this Acne Control Gel is nice and my skin looks healthier.,2024-03-28,Positive
4879,Retinol Night Cream,Normal,1,This Retinol Night Cream did not work well for my Normal skin.,2022-10-07,Negative
4880,Retinol Night Cream,Sensitive,4,After regular use this Retinol Night Cream improved my skin condition.,2021-12-05,Positive
4881,Aloe Vera Moisturizer,Oily,5,After regular use this Aloe Vera Moisturizer improved my skin condition.,2022-03-18,Positive
4882,Anti-Aging Eye Cream,Oily,3,This Anti-Aging Eye Cream seems fine for daily use so far.,2023-05-23,Neutral
4883,Charcoal Face Wash,Dry,1,I expected better results from this Charcoal Face Wash.,2022-08-13,Negative
4884,Retinol Night Cream,Sensitive,4,After regular use this Retinol Night Cream improved my skin condition.,2023-08-04,Positive
4885,Niacinamide Serum,Sensitive,3,This Niacinamide Serum seems fine for daily use so far.,2022-07-29,Neutral
4886,Vitamin C Serum,Combination,4,The texture of this Vitamin C Serum is nice and my skin looks healthier.,2022-04-10,Negative
4887,Aloe Vera Moisturizer,Oily,3,This Aloe Vera Moisturizer is okay but I am still unsure about the results.,2022-12-06,Neutral
4888,Charcoal Face Wash,Normal,3,The Charcoal Face Wash feels decent but I expected more improvement.,2022-08-04,Neutral
4889,Aloe Vera Moisturizer,Dry,1,After using this Aloe Vera Moisturizer my skin started feeling irritated.,2021-06-13,Negative
4890,Charcoal Face Wash,Normal,1,After using this Charcoal Face Wash my skin started feeling irritated.,2022-08-19,Negative
4891,Aloe Vera Moisturizer,Combination,1,The texture of this Aloe Vera Moisturizer felt heavy and uncomfortable.,2021-12-04,Neutral
4892,Sunscreen SPF50,Normal,4,This Sunscreen SPF50 works well for my Normal skin and absorbs quickly.,2023-04-27,Positive
4893,Anti-Aging Eye Cream,Normal,2,This Anti-Aging Eye Cream did not work well for my Normal skin.,2021-09-06,Negative
4894,Retinol Night Cream,Oily,3,This Retinol Night Cream is okay but I am still unsure about the results.,2023-06-27,Positive
4895,Anti-Aging Eye Cream,Normal,5,After regular use this Anti-Aging Eye Cream improved my skin condition.,2022-04-07,Positive
4896,Aloe Vera Moisturizer,Sensitive,3,The Aloe Vera Moisturizer feels decent but I expected more improvement.,2023-03-12,Neutral
4897,Niacinamide Serum,Oily,2,After using this Niacinamide Serum my skin started feeling irritated.,2021-12-11,Negative
4898,Niacinamide Serum,Combination,3,This Niacinamide Serum seems fine for daily use so far.,2022-12-30,Neutral
4899,Sunscreen SPF50,Combination,1,This Sunscreen SPF50 did not work well for my Combination skin.,2021-06-03,Negative
4900,Sunscreen SPF50,Normal,5,I have been using this Sunscreen SPF50 for a few weeks and my skin feels smoother.,2021-05-29,Positive
4901,Vitamin C Serum,Normal,3,The Vitamin C Serum works fine but nothing very noticeable yet.,2022-10-14,Neutral
4902,Charcoal Face Wash,Sensitive,5,The texture of this Charcoal Face Wash is nice and my skin looks healthier.,2023-04-28,Positive
4903,Tea Tree Toner,Combination,3,The Tea Tree Toner works fine but nothing very noticeable yet.,2022-02-21,Neutral
4904,Niacinamide Serum,Sensitive,3,I tried this Niacinamide Serum for a few days and results are average.,2022-11-01,Positive
4905,Tea Tree Toner,Normal,3,The Tea Tree Toner feels decent but I expected more improvement.,2022-09-26,Neutral
4906,Sunscreen SPF50,Sensitive,4,After regular use this Sunscreen SPF50 improved my skin condition.,2024-02-26,Positive
4907,Retinol Night Cream,Dry,4,This Retinol Night Cream feels lightweight and keeps my skin hydrated.,2022-02-18,Positive
4908,Tea Tree Toner,Dry,2,The texture of this Tea Tree Toner felt heavy and uncomfortable.,2021-02-17,Negative
4909,Charcoal Face Wash,Oily,2,This Charcoal Face Wash did not work well for my Oily skin.,2021-04-11,Negative
4910,Acne Control Gel,Dry,2,I expected better results from this Acne Control Gel.,2022-09-05,Negative
4911,Acne Control Gel,Oily,3,This Acne Control Gel is okay but I am still unsure about the results.,2021-07-20,Neutral
4912,Charcoal Face Wash,Oily,4,After regular use this Charcoal Face Wash improved my skin condition.,2023-09-02,Positive
4913,Aloe Vera Moisturizer,Normal,4,The texture of this Aloe Vera Moisturizer is nice and my skin looks healthier.,2022-02-18,Positive
4914,Vitamin C Serum,Normal,1,My skin reacted badly after trying this Vitamin C Serum.,2022-10-14,Neutral
4915,Niacinamide Serum,Combination,3,This Niacinamide Serum is okay but I am still unsure about the results.,2023-08-01,Neutral
4916,Anti-Aging Eye Cream,Sensitive,3,I tried this Anti-Aging Eye Cream for a few days and results are average.,2023-07-31,Negative
4917,Hydrating Face Cream,Normal,4,I have been using this Hydrating Face Cream for a few weeks and my skin feels smoother.,2022-06-13,Positive
4918,Niacinamide Serum,Sensitive,5,This Niacinamide Serum feels lightweight and keeps my skin hydrated.,2021-12-23,Positive
4919,Charcoal Face Wash,Oily,3,This Charcoal Face Wash seems fine for daily use so far.,2022-12-29,Neutral
